timestamp,temperature,vibration,pressure
2025-12-31 18:00:27.605538,38.27,2.99,106.83
2025-12-31 18:00:29.605538,54.51,0.49,108.55
2025-12-31 18:00:31.605538,40.21,0.67,110.84
2025-12-31 18:00:33.605538,35.62,1.36,127.37
2025-12-31 18:00:35.605538,35.1,1.35,102.09
2025-12-31 18:00:37.605538,62.8,1.05,111.96
2025-12-31 18:00:39.605538,60.14,0.72,102.7
2025-12-31 18:00:41.605538,35.36,1.41,109.89
2025-12-31 18:00:43.605538,43.8,1.15,108.51
2025-12-31 18:00:45.605538,49.41,1.07,117.28
2025-12-31 18:00:47.605538,34.85,1.0,98.62
2025-12-31 18:00:49.605538,82.84,0.26,110.69
2025-12-31 18:00:51.605538,49.35,1.39,110.96
2025-12-31 18:00:53.605538,62.64,0.64,103.63
2025-12-31 18:00:55.605538,53.57,0.51,103.31
2025-12-31 18:00:57.605538,45.72,2.45,103.75
2025-12-31 18:00:59.605538,42.29,1.1,110.82
2025-12-31 18:01:01.605538,78.54,1.44,102.35
2025-12-31 18:01:03.605538,41.49,2.11,111.4
2025-12-31 18:01:05.605538,58.47,1.26,110.63
2025-12-31 18:01:07.605538,42.65,0.99,102.99
2025-12-31 18:01:09.605538,45.63,1.02,111.59
2025-12-31 18:01:11.605538,37.4,1.3,101.72
2025-12-31 18:01:13.605538,54.74,2.66,104.1
2025-12-31 18:01:15.605538,36.33,1.4,100.06
2025-12-31 18:01:17.605538,46.85,1.24,106.22
2025-12-31 18:01:19.605538,36.94,1.14,105.18
2025-12-31 18:01:21.605538,51.27,2.18,107.04
2025-12-31 18:01:23.605538,36.41,1.21,108.14
2025-12-31 18:01:25.605538,85.86,0.32,100.42
2025-12-31 18:01:27.605538,31.95,0.56,104.5
2025-12-31 18:01:29.605538,32.13,0.56,103.12
2025-12-31 18:01:31.605538,55.52,0.44,122.94
2025-12-31 18:01:33.605538,32.47,2.42,101.32
2025-12-31 18:01:35.605538,39.29,1.41,102.8
2025-12-31 18:01:37.605538,50.33,1.47,110.67
2025-12-31 18:01:39.605538,86.56,1.35,99.54
2025-12-31 18:01:41.605538,49.96,0.52,105.11
2025-12-31 18:01:43.605538,57.35,0.93,92.02
2025-12-31 18:01:45.605538,61.98,0.2,107.2
2025-12-31 18:01:47.605538,45.03,1.08,104.5
2025-12-31 18:01:49.605538,50.17,1.38,105.24
2025-12-31 18:01:51.605538,35.18,0.61,106.57
2025-12-31 18:01:53.605538,89.11,0.98,107.76
2025-12-31 18:01:55.605538,35.78,0.23,98.13
2025-12-31 18:01:57.605538,61.83,0.77,125.98
2025-12-31 18:01:59.605538,89.73,1.4,106.27
2025-12-31 18:02:01.605538,30.02,2.27,107.38
2025-12-31 18:02:03.605538,41.47,0.36,107.73
2025-12-31 18:02:05.605538,64.2,1.39,110.95
2025-12-31 18:02:07.605538,49.98,1.35,111.86
2025-12-31 18:02:09.605538,53.46,0.97,110.87
2025-12-31 18:02:11.605538,89.07,1.41,109.37
2025-12-31 18:02:13.605538,49.64,0.8,86.92
2025-12-31 18:02:15.605538,52.26,0.37,105.42
2025-12-31 18:02:17.605538,42.79,0.26,107.26
2025-12-31 18:02:19.605538,30.9,0.48,107.86
2025-12-31 18:02:21.605538,34.59,0.29,89.37
2025-12-31 18:02:23.605538,82.09,0.37,109.52
2025-12-31 18:02:25.605538,35.2,0.94,107.24
2025-12-31 18:02:27.605538,83.87,1.33,108.48
2025-12-31 18:02:29.605538,63.29,2.13,109.3
2025-12-31 18:02:31.605538,32.73,2.91,110.19
2025-12-31 18:02:33.605538,33.07,1.22,108.95
2025-12-31 18:02:35.605538,36.94,1.11,121.27
2025-12-31 18:02:37.605538,63.22,1.37,126.69
2025-12-31 18:02:39.605538,48.8,1.14,87.06
2025-12-31 18:02:41.605538,35.16,2.64,105.75
2025-12-31 18:02:43.605538,82.11,0.46,107.0
2025-12-31 18:02:45.605538,56.86,0.65,107.04
2025-12-31 18:02:47.605538,87.64,1.01,101.81
2025-12-31 18:02:49.605538,36.24,0.71,86.23
2025-12-31 18:02:51.605538,62.97,1.26,103.72
2025-12-31 18:02:53.605538,59.97,0.85,87.61
2025-12-31 18:02:55.605538,55.94,0.92,127.21
2025-12-31 18:02:57.605538,47.71,2.44,98.07
2025-12-31 18:02:59.605538,53.55,1.34,121.74
2025-12-31 18:03:01.605538,38.97,0.81,106.65
2025-12-31 18:03:03.605538,39.77,0.7,106.46
2025-12-31 18:03:05.605538,32.56,1.29,109.17
2025-12-31 18:03:07.605538,51.2,0.64,120.68
2025-12-31 18:03:09.605538,58.75,1.36,109.05
2025-12-31 18:03:11.605538,51.07,0.66,105.62
2025-12-31 18:03:13.605538,84.56,1.38,108.74
2025-12-31 18:03:15.605538,36.83,1.39,100.69
2025-12-31 18:03:17.605538,58.63,2.2,103.24
2025-12-31 18:03:19.605538,53.15,1.02,99.85
2025-12-31 18:03:21.605538,30.92,2.9,102.0
2025-12-31 18:03:23.605538,53.11,0.5,127.67
2025-12-31 18:03:25.605538,55.67,2.52,103.58
2025-12-31 18:03:27.605538,48.71,2.39,104.01
2025-12-31 18:03:29.605538,39.17,1.02,89.21
2025-12-31 18:03:31.605538,54.34,2.7,108.14
2025-12-31 18:03:33.605538,33.21,0.61,102.15
2025-12-31 18:03:35.605538,85.87,0.68,105.8
2025-12-31 18:03:37.605538,45.34,1.23,109.02
2025-12-31 18:03:39.605538,49.35,0.57,103.31
2025-12-31 18:03:41.605538,41.95,0.89,105.38
2025-12-31 18:03:43.605538,72.81,1.03,111.62
2025-12-31 18:03:45.605538,37.94,0.58,102.53
2025-12-31 18:03:47.605538,51.64,0.5,104.24
2025-12-31 18:03:49.605538,35.27,1.04,106.47
2025-12-31 18:03:51.605538,42.25,0.55,122.35
2025-12-31 18:03:53.605538,76.41,0.7,100.61
2025-12-31 18:03:55.605538,57.09,0.38,99.46
2025-12-31 18:03:57.605538,46.41,0.75,105.7
2025-12-31 18:03:59.605538,62.25,2.59,110.18
2025-12-31 18:04:01.605538,52.35,1.17,99.48
2025-12-31 18:04:03.605538,42.09,2.44,108.2
2025-12-31 18:04:05.605538,37.25,2.6,103.52
2025-12-31 18:04:07.605538,41.66,0.43,99.0
2025-12-31 18:04:09.605538,57.04,1.12,91.56
2025-12-31 18:04:11.605538,63.09,0.37,101.7
2025-12-31 18:04:13.605538,55.39,0.85,86.17
2025-12-31 18:04:15.605538,48.78,0.79,98.26
2025-12-31 18:04:17.605538,39.55,1.12,110.74
2025-12-31 18:04:19.605538,59.58,1.06,103.83
2025-12-31 18:04:21.605538,50.58,0.74,98.04
2025-12-31 18:04:23.605538,49.51,1.47,89.77
2025-12-31 18:04:25.605538,49.6,0.9,106.62
2025-12-31 18:04:27.605538,30.84,1.45,98.41
2025-12-31 18:04:29.605538,38.21,1.31,125.91
2025-12-31 18:04:31.605538,53.49,2.81,105.47
2025-12-31 18:04:33.605538,39.26,0.89,103.37
2025-12-31 18:04:35.605538,41.01,1.07,100.8
2025-12-31 18:04:37.605538,61.16,0.51,101.73
2025-12-31 18:04:39.605538,60.69,0.41,106.5
2025-12-31 18:04:41.605538,35.78,1.11,110.58
2025-12-31 18:04:43.605538,58.62,1.09,111.46
2025-12-31 18:04:45.605538,52.94,1.0,100.73
2025-12-31 18:04:47.605538,33.31,0.22,102.67
2025-12-31 18:04:49.605538,51.77,0.39,110.57
2025-12-31 18:04:51.605538,40.7,2.87,106.86
2025-12-31 18:04:53.605538,74.64,0.42,104.18
2025-12-31 18:04:55.605538,50.76,1.24,120.28
2025-12-31 18:04:57.605538,48.85,1.48,122.41
2025-12-31 18:04:59.605538,42.64,0.71,105.98
2025-12-31 18:05:01.605538,78.02,0.88,107.72
2025-12-31 18:05:03.605538,64.43,0.27,102.57
2025-12-31 18:05:05.605538,63.01,0.24,106.4
2025-12-31 18:05:07.605538,43.34,1.18,108.25
2025-12-31 18:05:09.605538,37.57,2.49,99.6
2025-12-31 18:05:11.605538,64.97,1.26,88.95
2025-12-31 18:05:13.605538,38.22,2.99,99.69
2025-12-31 18:05:15.605538,89.38,0.69,110.68
2025-12-31 18:05:17.605538,51.78,0.39,104.08
2025-12-31 18:05:19.605538,31.85,2.22,104.69
2025-12-31 18:05:21.605538,45.98,0.88,126.42
2025-12-31 18:05:23.605538,45.91,0.32,108.03
2025-12-31 18:05:25.605538,46.46,0.6,120.03
2025-12-31 18:05:27.605538,32.31,0.34,99.88
2025-12-31 18:05:29.605538,41.74,1.45,102.67
2025-12-31 18:05:31.605538,36.01,2.98,103.7
2025-12-31 18:05:33.605538,58.13,0.66,111.44
2025-12-31 18:05:35.605538,63.27,0.26,99.1
2025-12-31 18:05:37.605538,53.28,1.3,126.34
2025-12-31 18:05:39.605538,48.0,0.68,110.28
2025-12-31 18:05:41.605538,48.45,0.49,117.98
2025-12-31 18:05:43.605538,54.61,2.98,104.28
2025-12-31 18:05:45.605538,60.05,0.77,92.32
2025-12-31 18:05:47.605538,41.55,0.33,99.92
2025-12-31 18:05:49.605538,53.91,2.77,99.5
2025-12-31 18:05:51.605538,48.08,0.86,129.84
2025-12-31 18:05:53.605538,53.45,0.38,98.6
2025-12-31 18:05:55.605538,31.63,2.69,110.37
2025-12-31 18:05:57.605538,38.62,2.53,111.37
2025-12-31 18:05:59.605538,89.93,1.43,102.72
2025-12-31 18:06:01.605538,55.87,1.43,109.2
2025-12-31 18:06:03.605538,46.77,1.2,103.53
2025-12-31 18:06:05.605538,40.59,0.79,87.25
2025-12-31 18:06:07.605538,49.3,1.37,110.33
2025-12-31 18:06:09.605538,75.8,0.85,99.46
2025-12-31 18:06:11.605538,39.89,0.72,98.01
2025-12-31 18:06:13.605538,59.15,2.44,104.83
2025-12-31 18:06:15.605538,53.31,0.51,108.47
2025-12-31 18:06:17.605538,43.59,2.22,106.4
2025-12-31 18:06:19.605538,58.8,0.64,105.2
2025-12-31 18:06:21.605538,44.69,0.47,103.86
2025-12-31 18:06:23.605538,36.01,1.33,85.32
2025-12-31 18:06:25.605538,76.54,0.38,106.34
2025-12-31 18:06:27.605538,64.69,0.67,118.28
2025-12-31 18:06:29.605538,51.0,1.41,106.15
2025-12-31 18:06:31.605538,46.73,0.9,102.14
2025-12-31 18:06:33.605538,58.35,1.34,108.09
2025-12-31 18:06:35.605538,31.23,0.45,99.72
2025-12-31 18:06:37.605538,55.44,0.65,99.52
2025-12-31 18:06:39.605538,51.27,1.39,98.73
2025-12-31 18:06:41.605538,50.19,1.47,104.15
2025-12-31 18:06:43.605538,30.39,0.74,108.71
2025-12-31 18:06:45.605538,55.53,1.23,102.9
2025-12-31 18:06:47.605538,36.14,0.73,109.08
2025-12-31 18:06:49.605538,32.63,0.36,92.05
2025-12-31 18:06:51.605538,40.78,0.82,102.98
2025-12-31 18:06:53.605538,59.06,0.66,100.82
2025-12-31 18:06:55.605538,49.92,1.23,103.83
2025-12-31 18:06:57.605538,38.43,0.4,106.56
2025-12-31 18:06:59.605538,40.12,1.28,104.75
2025-12-31 18:07:01.605538,54.15,0.99,104.02
2025-12-31 18:07:03.605538,33.7,1.09,90.63
2025-12-31 18:07:05.605538,76.92,1.12,110.38
2025-12-31 18:07:07.605538,46.37,1.48,99.94
2025-12-31 18:07:09.605538,49.66,0.75,101.89
2025-12-31 18:07:11.605538,59.34,0.24,85.42
2025-12-31 18:07:13.605538,30.76,1.06,106.73
2025-12-31 18:07:15.605538,51.24,0.3,111.33
2025-12-31 18:07:17.605538,51.62,1.33,119.94
2025-12-31 18:07:19.605538,62.41,0.58,118.29
2025-12-31 18:07:21.605538,47.82,0.23,99.76
2025-12-31 18:07:23.605538,30.08,0.75,92.25
2025-12-31 18:07:25.605538,49.77,1.0,108.1
2025-12-31 18:07:27.605538,71.23,0.54,102.92
2025-12-31 18:07:29.605538,39.67,0.9,111.79
2025-12-31 18:07:31.605538,39.67,1.21,85.91
2025-12-31 18:07:33.605538,50.05,0.99,111.75
2025-12-31 18:07:35.605538,35.62,0.31,107.98
2025-12-31 18:07:37.605538,53.61,0.86,100.28
2025-12-31 18:07:39.605538,31.17,1.2,100.37
2025-12-31 18:07:41.605538,42.01,0.54,103.02
2025-12-31 18:07:43.605538,44.06,0.31,107.74
2025-12-31 18:07:45.605538,52.21,0.93,108.75
2025-12-31 18:07:47.605538,89.33,0.96,111.13
2025-12-31 18:07:49.605538,50.33,1.42,99.65
2025-12-31 18:07:51.605538,47.68,1.44,111.84
2025-12-31 18:07:53.605538,32.18,1.0,87.21
2025-12-31 18:07:55.605538,61.91,0.47,104.7
2025-12-31 18:07:57.605538,48.15,0.46,105.09
2025-12-31 18:07:59.605538,48.54,0.41,106.42
2025-12-31 18:08:01.605538,43.44,0.44,105.05
2025-12-31 18:08:03.605538,46.3,0.74,109.12
2025-12-31 18:08:05.605538,62.48,0.58,121.92
2025-12-31 18:08:07.605538,45.16,1.02,100.62
2025-12-31 18:08:09.605538,84.58,0.23,101.77
2025-12-31 18:08:11.605538,42.08,1.48,99.42
2025-12-31 18:08:13.605538,32.17,2.44,111.18
2025-12-31 18:08:15.605538,53.77,0.45,93.96
2025-12-31 18:08:17.605538,82.15,1.12,100.39
2025-12-31 18:08:19.605538,45.83,0.41,104.99
2025-12-31 18:08:21.605538,62.13,1.21,99.22
2025-12-31 18:08:23.605538,51.22,1.2,105.22
2025-12-31 18:08:25.605538,48.72,0.4,106.12
2025-12-31 18:08:27.605538,36.26,1.24,104.66
2025-12-31 18:08:29.605538,75.59,1.38,102.31
2025-12-31 18:08:31.605538,57.75,1.0,111.59
2025-12-31 18:08:33.605538,35.78,1.49,98.7
2025-12-31 18:08:35.605538,63.93,1.37,109.77
2025-12-31 18:08:37.605538,56.75,0.44,99.01
2025-12-31 18:08:39.605538,36.99,0.23,104.34
2025-12-31 18:08:41.605538,54.26,0.38,106.54
2025-12-31 18:08:43.605538,55.14,0.68,101.64
2025-12-31 18:08:45.605538,89.55,1.11,102.05
2025-12-31 18:08:47.605538,32.01,1.42,106.2
2025-12-31 18:08:49.605538,57.64,1.0,105.22
2025-12-31 18:08:51.605538,42.03,2.92,104.39
2025-12-31 18:08:53.605538,33.72,1.48,118.21
2025-12-31 18:08:55.605538,63.36,1.22,126.57
2025-12-31 18:08:57.605538,43.43,1.25,124.54
2025-12-31 18:08:59.605538,77.91,0.66,103.11
2025-12-31 18:09:01.605538,38.25,0.25,104.55
2025-12-31 18:09:03.605538,49.5,0.92,103.66
2025-12-31 18:09:05.605538,60.24,0.87,99.04
2025-12-31 18:09:07.605538,53.97,0.48,102.25
2025-12-31 18:09:09.605538,30.43,1.22,111.21
2025-12-31 18:09:11.605538,46.43,0.37,86.98
2025-12-31 18:09:13.605538,36.6,1.21,107.16
2025-12-31 18:09:15.605538,75.32,0.32,103.54
2025-12-31 18:09:17.605538,77.59,0.65,108.63
2025-12-31 18:09:19.605538,55.18,1.27,107.79
2025-12-31 18:09:21.605538,75.8,0.52,105.63
2025-12-31 18:09:23.605538,60.44,0.89,109.78
2025-12-31 18:09:25.605538,37.28,0.47,111.7
2025-12-31 18:09:27.605538,30.1,0.27,107.94
2025-12-31 18:09:29.605538,51.03,0.92,101.28
2025-12-31 18:09:31.605538,38.73,0.65,104.23
2025-12-31 18:09:33.605538,39.25,2.51,101.62
2025-12-31 18:09:35.605538,64.05,0.79,107.19
2025-12-31 18:09:37.605538,63.95,0.29,100.32
2025-12-31 18:09:39.605538,49.7,1.15,106.47
2025-12-31 18:09:41.605538,31.86,0.98,110.51
2025-12-31 18:09:43.605538,44.51,0.93,99.04
2025-12-31 18:09:45.605538,35.62,0.93,102.91
2025-12-31 18:09:47.605538,41.36,0.36,106.89
2025-12-31 18:09:49.605538,61.47,0.21,101.3
2025-12-31 18:09:51.605538,45.28,1.0,98.59
2025-12-31 18:09:53.605538,43.31,1.16,101.21
2025-12-31 18:09:55.605538,37.3,0.26,109.61
2025-12-31 18:09:57.605538,44.84,2.35,106.14
2025-12-31 18:09:59.605538,36.59,1.34,98.77
2025-12-31 18:10:01.605538,83.0,1.15,106.09
2025-12-31 18:10:03.605538,59.54,2.31,101.83
2025-12-31 18:10:05.605538,52.58,1.34,107.07
2025-12-31 18:10:07.605538,46.71,1.22,109.27
2025-12-31 18:10:09.605538,57.19,0.97,100.29
2025-12-31 18:10:11.605538,44.69,1.14,106.86
2025-12-31 18:10:13.605538,75.82,0.95,104.31
2025-12-31 18:10:15.605538,49.25,1.17,108.31
2025-12-31 18:10:17.605538,55.6,2.38,103.23
2025-12-31 18:10:19.605538,43.4,1.0,122.22
2025-12-31 18:10:21.605538,55.57,2.79,108.23
2025-12-31 18:10:23.605538,30.36,1.47,129.2
2025-12-31 18:10:25.605538,76.71,0.54,100.43
2025-12-31 18:10:27.605538,89.09,1.44,99.31
2025-12-31 18:10:29.605538,52.51,1.15,99.62
2025-12-31 18:10:31.605538,58.84,1.41,124.95
2025-12-31 18:10:33.605538,54.54,0.28,107.78
2025-12-31 18:10:35.605538,57.4,2.13,102.38
2025-12-31 18:10:37.605538,49.99,0.95,92.15
2025-12-31 18:10:39.605538,78.43,1.37,101.37
2025-12-31 18:10:41.605538,35.36,2.11,98.58
2025-12-31 18:10:43.605538,49.46,1.34,123.81
2025-12-31 18:10:45.605538,53.16,2.87,108.08
2025-12-31 18:10:47.605538,39.83,1.37,92.18
2025-12-31 18:10:49.605538,36.2,0.53,103.81
2025-12-31 18:10:51.605538,35.29,0.85,108.69
2025-12-31 18:10:53.605538,77.07,1.36,109.59
2025-12-31 18:10:55.605538,43.98,0.28,129.18
2025-12-31 18:10:57.605538,37.29,1.16,111.21
2025-12-31 18:10:59.605538,52.08,0.43,104.74
2025-12-31 18:11:01.605538,50.72,1.44,104.41
2025-12-31 18:11:03.605538,37.26,2.88,100.93
2025-12-31 18:11:05.605538,30.7,2.58,100.39
2025-12-31 18:11:07.605538,52.32,1.29,110.52
2025-12-31 18:11:09.605538,84.4,0.45,110.6
2025-12-31 18:11:11.605538,33.83,0.59,102.25
2025-12-31 18:11:13.605538,52.92,1.22,107.17
2025-12-31 18:11:15.605538,64.98,0.76,128.53
2025-12-31 18:11:17.605538,44.57,0.96,106.36
2025-12-31 18:11:19.605538,51.72,2.64,100.56
2025-12-31 18:11:21.605538,51.49,1.29,103.99
2025-12-31 18:11:23.605538,36.0,1.49,101.17
2025-12-31 18:11:25.605538,59.16,1.29,104.32
2025-12-31 18:11:27.605538,48.23,1.45,108.63
2025-12-31 18:11:29.605538,63.09,2.31,98.05
2025-12-31 18:11:31.605538,33.39,1.26,116.48
2025-12-31 18:11:33.605538,43.39,1.41,111.55
2025-12-31 18:11:35.605538,50.98,1.08,106.84
2025-12-31 18:11:37.605538,56.83,1.15,98.14
2025-12-31 18:11:39.605538,35.83,0.25,98.06
2025-12-31 18:11:41.605538,42.04,1.03,90.9
2025-12-31 18:11:43.605538,37.29,1.42,108.82
2025-12-31 18:11:45.605538,48.75,0.32,107.13
2025-12-31 18:11:47.605538,30.61,0.9,98.24
2025-12-31 18:11:49.605538,31.17,1.3,93.37
2025-12-31 18:11:51.605538,46.3,0.8,122.55
2025-12-31 18:11:53.605538,42.96,0.99,107.32
2025-12-31 18:11:55.605538,33.04,0.89,126.15
2025-12-31 18:11:57.605538,39.87,0.48,123.66
2025-12-31 18:11:59.605538,55.54,2.87,105.44
2025-12-31 18:12:01.605538,42.52,1.26,110.31
2025-12-31 18:12:03.605538,53.73,0.25,101.35
2025-12-31 18:12:05.605538,75.53,0.92,105.58
2025-12-31 18:12:07.605538,48.77,0.35,98.5
2025-12-31 18:12:09.605538,40.73,1.18,104.15
2025-12-31 18:12:11.605538,47.2,0.79,99.54
2025-12-31 18:12:13.605538,45.77,1.46,108.8
2025-12-31 18:12:15.605538,35.06,1.23,99.14
2025-12-31 18:12:17.605538,30.84,0.63,106.5
2025-12-31 18:12:19.605538,51.16,1.44,86.9
2025-12-31 18:12:21.605538,36.77,1.15,100.06
2025-12-31 18:12:23.605538,54.65,1.12,91.42
2025-12-31 18:12:25.605538,45.33,0.53,104.98
2025-12-31 18:12:27.605538,43.05,0.87,103.46
2025-12-31 18:12:29.605538,54.28,1.22,123.52
2025-12-31 18:12:31.605538,39.36,0.58,98.54
2025-12-31 18:12:33.605538,50.43,1.29,110.03
2025-12-31 18:12:35.605538,62.43,0.66,106.62
2025-12-31 18:12:37.605538,57.52,0.84,111.24
2025-12-31 18:12:39.605538,39.75,2.33,99.74
2025-12-31 18:12:41.605538,46.93,0.79,103.78
2025-12-31 18:12:43.605538,56.51,0.47,99.32
2025-12-31 18:12:45.605538,89.6,1.35,107.69
2025-12-31 18:12:47.605538,73.99,0.3,104.09
2025-12-31 18:12:49.605538,57.72,0.99,101.08
2025-12-31 18:12:51.605538,61.98,0.47,104.31
2025-12-31 18:12:53.605538,51.9,1.4,102.11
2025-12-31 18:12:55.605538,82.06,0.28,109.37
2025-12-31 18:12:57.605538,51.72,1.23,111.8
2025-12-31 18:12:59.605538,51.97,0.29,109.13
2025-12-31 18:13:01.605538,45.45,1.48,99.1
2025-12-31 18:13:03.605538,49.65,0.29,109.3
2025-12-31 18:13:05.605538,49.69,0.85,88.11
2025-12-31 18:13:07.605538,79.4,0.66,108.02
2025-12-31 18:13:09.605538,35.38,0.22,102.51
2025-12-31 18:13:11.605538,52.91,0.39,104.91
2025-12-31 18:13:13.605538,38.81,1.42,118.29
2025-12-31 18:13:15.605538,33.34,0.61,111.75
2025-12-31 18:13:17.605538,80.75,0.44,105.08
2025-12-31 18:13:19.605538,61.53,2.26,102.3
2025-12-31 18:13:21.605538,64.24,0.93,100.17
2025-12-31 18:13:23.605538,80.48,0.36,110.78
2025-12-31 18:13:25.605538,35.39,0.49,110.01
2025-12-31 18:13:27.605538,39.14,1.15,98.0
2025-12-31 18:13:29.605538,59.96,0.74,108.91
2025-12-31 18:13:31.605538,43.88,1.25,103.07
2025-12-31 18:13:33.605538,76.91,1.46,105.34
2025-12-31 18:13:35.605538,60.87,0.86,90.91
2025-12-31 18:13:37.605538,63.52,1.12,110.24
2025-12-31 18:13:39.605538,63.44,1.25,86.09
2025-12-31 18:13:41.605538,57.07,2.52,103.4
2025-12-31 18:13:43.605538,38.21,1.13,99.37
2025-12-31 18:13:45.605538,54.92,1.38,118.03
2025-12-31 18:13:47.605538,57.29,0.3,99.33
2025-12-31 18:13:49.605538,34.66,0.4,107.35
2025-12-31 18:13:51.605538,32.63,2.79,99.54
2025-12-31 18:13:53.605538,33.31,1.23,101.6
2025-12-31 18:13:55.605538,71.18,0.57,109.82
2025-12-31 18:13:57.605538,88.71,0.68,98.95
2025-12-31 18:13:59.605538,37.1,0.28,108.64
2025-12-31 18:14:01.605538,62.87,0.64,108.22
2025-12-31 18:14:03.605538,64.04,0.8,107.66
2025-12-31 18:14:05.605538,36.07,1.46,110.59
2025-12-31 18:14:07.605538,48.54,1.28,100.2
2025-12-31 18:14:09.605538,63.25,0.75,102.34
2025-12-31 18:14:11.605538,58.4,0.98,105.82
2025-12-31 18:14:13.605538,38.72,1.22,108.33
2025-12-31 18:14:15.605538,73.46,0.38,105.38
2025-12-31 18:14:17.605538,51.6,0.95,104.96
2025-12-31 18:14:19.605538,57.5,1.27,110.59
2025-12-31 18:14:21.605538,60.73,2.37,98.37
2025-12-31 18:14:23.605538,59.49,0.98,100.13
2025-12-31 18:14:25.605538,54.01,2.8,104.68
2025-12-31 18:14:27.605538,60.59,0.47,108.1
2025-12-31 18:14:29.605538,52.42,2.36,100.76
2025-12-31 18:14:31.605538,36.61,0.5,87.13
2025-12-31 18:14:33.605538,87.6,1.33,102.51
2025-12-31 18:14:35.605538,39.58,1.44,111.08
2025-12-31 18:14:37.605538,40.05,0.61,109.91
2025-12-31 18:14:39.605538,52.9,1.43,118.88
2025-12-31 18:14:41.605538,57.15,1.13,108.78
2025-12-31 18:14:43.605538,45.22,1.45,106.36
2025-12-31 18:14:45.605538,88.38,0.43,108.56
2025-12-31 18:14:47.605538,35.21,1.19,107.96
2025-12-31 18:14:49.605538,50.5,0.28,108.83
2025-12-31 18:14:51.605538,71.19,0.76,106.72
2025-12-31 18:14:53.605538,54.88,2.66,105.91
2025-12-31 18:14:55.605538,64.33,1.01,111.55
2025-12-31 18:14:57.605538,62.99,0.41,105.95
2025-12-31 18:14:59.605538,76.79,0.79,103.77
2025-12-31 18:15:01.605538,36.52,1.21,100.46
2025-12-31 18:15:03.605538,40.13,0.32,106.93
2025-12-31 18:15:05.605538,31.39,1.2,103.36
2025-12-31 18:15:07.605538,56.1,0.83,98.01
2025-12-31 18:15:09.605538,58.33,0.25,86.08
2025-12-31 18:15:11.605538,43.57,0.64,110.01
2025-12-31 18:15:13.605538,45.99,0.78,101.75
2025-12-31 18:15:15.605538,81.44,1.39,98.15
2025-12-31 18:15:17.605538,47.54,0.61,129.24
2025-12-31 18:15:19.605538,64.68,0.58,98.59
2025-12-31 18:15:21.605538,42.87,0.43,108.38
2025-12-31 18:15:23.605538,64.68,0.43,98.3
2025-12-31 18:15:25.605538,77.17,1.49,107.23
2025-12-31 18:15:27.605538,54.89,1.26,107.97
2025-12-31 18:15:29.605538,42.26,2.4,110.33
2025-12-31 18:15:31.605538,60.34,0.26,106.95
2025-12-31 18:15:33.605538,56.45,0.56,103.79
2025-12-31 18:15:35.605538,39.93,0.87,105.12
2025-12-31 18:15:37.605538,63.55,0.81,99.09
2025-12-31 18:15:39.605538,62.15,0.93,104.73
2025-12-31 18:15:41.605538,73.02,0.26,106.23
2025-12-31 18:15:43.605538,46.84,0.86,103.83
2025-12-31 18:15:45.605538,39.55,1.44,103.56
2025-12-31 18:15:47.605538,59.91,0.49,110.37
2025-12-31 18:15:49.605538,46.18,1.03,99.14
2025-12-31 18:15:51.605538,63.23,1.17,107.7
2025-12-31 18:15:53.605538,31.78,1.11,98.89
2025-12-31 18:15:55.605538,46.82,1.23,98.09
2025-12-31 18:15:57.605538,42.94,0.82,122.31
2025-12-31 18:15:59.605538,40.89,1.05,90.26
2025-12-31 18:16:01.605538,36.13,2.8,110.82
2025-12-31 18:16:03.605538,59.97,2.12,107.35
2025-12-31 18:16:05.605538,45.24,1.23,128.03
2025-12-31 18:16:07.605538,39.43,0.3,98.79
2025-12-31 18:16:09.605538,55.2,0.45,108.45
2025-12-31 18:16:11.605538,60.93,0.42,92.87
2025-12-31 18:16:13.605538,52.53,0.27,111.2
2025-12-31 18:16:15.605538,35.56,0.95,110.27
2025-12-31 18:16:17.605538,30.67,1.23,98.05
2025-12-31 18:16:19.605538,55.88,1.24,91.86
2025-12-31 18:16:21.605538,40.39,0.32,108.82
2025-12-31 18:16:23.605538,48.15,1.39,106.26
2025-12-31 18:16:25.605538,36.4,0.62,104.26
2025-12-31 18:16:27.605538,31.89,0.77,124.26
2025-12-31 18:16:29.605538,31.64,0.83,109.34
2025-12-31 18:16:31.605538,64.14,0.77,88.65
2025-12-31 18:16:33.605538,62.75,0.34,98.74
2025-12-31 18:16:35.605538,60.21,0.52,102.98
2025-12-31 18:16:37.605538,42.37,2.32,99.11
2025-12-31 18:16:39.605538,61.15,0.73,102.3
2025-12-31 18:16:41.605538,32.32,0.57,111.26
2025-12-31 18:16:43.605538,56.85,0.96,100.28
2025-12-31 18:16:45.605538,54.62,0.82,111.01
2025-12-31 18:16:47.605538,32.27,0.51,103.59
2025-12-31 18:16:49.605538,34.05,1.02,101.99
2025-12-31 18:16:51.605538,53.94,1.14,110.71
2025-12-31 18:16:53.605538,47.69,0.43,87.25
2025-12-31 18:16:55.605538,64.04,0.97,101.21
2025-12-31 18:16:57.605538,34.48,0.37,101.45
2025-12-31 18:16:59.605538,74.98,0.54,111.35
2025-12-31 18:17:01.605538,44.1,1.32,104.94
2025-12-31 18:17:03.605538,42.15,0.54,102.64
